listing_id,date
1316327,2014-11-01
1316327,2014-11-06
1316327,2014-11-13
1316327,2014-11-14
1316327,2014-11-19
1316327,2014-12-17
1316327,2014-12-21
1316327,2015-01-09
1316327,2015-01-15
1316327,2015-01-31
1316327,2015-02-12
1316327,2015-02-17
1316327,2015-03-28
1316327,2015-04-12
1316327,2015-04-29
1316327,2015-05-04
1316327,2015-05-08
1316327,2015-05-20
1316327,2015-05-25
1316327,2015-06-14
1316327,2015-06-19
1316327,2015-06-21
1316327,2015-07-05
1316327,2015-07-12
1316327,2015-07-14
1316327,2015-07-17
1316327,2015-07-20
1316327,2015-08-07
1316327,2015-08-30
1316327,2015-10-15
1316327,2015-10-19
1316327,2015-10-28
1316327,2015-11-07
1316327,2015-11-22
1316327,2015-12-14
1316327,2015-12-18
1316327,2016-01-01
1316327,2016-01-05
1316327,2016-01-30
1316327,2016-02-23
1316327,2016-03-05
1316327,2016-03-25
1316327,2016-03-28
1316327,2016-04-03
1316327,2016-04-04
1316327,2016-04-13
1316327,2016-04-22
1316327,2016-04-26
1316327,2016-05-31
1316327,2016-06-11
1316327,2016-06-13
1374898,2013-08-03
1374898,2013-08-12
1374898,2013-09-03
1374898,2013-09-17
1374898,2013-09-23
1374898,2013-10-10
1374898,2013-10-13
1374898,2013-10-17
1374898,2013-10-21
1374898,2013-10-23
1374898,2013-10-27
1374898,2013-11-02
1374898,2013-11-12
1374898,2013-11-17
1374898,2013-11-18
1374898,2013-11-29
1374898,2013-12-02
1374898,2013-12-05
1374898,2013-12-16
1374898,2013-12-26
1374898,2014-01-03
1374898,2014-01-05
1374898,2014-01-06
1374898,2014-01-14
1374898,2014-02-02
1374898,2014-02-10
1374898,2014-02-17
1374898,2014-02-18
1374898,2014-02-24
1374898,2014-03-06
1374898,2014-03-11
1374898,2014-03-18
1374898,2014-03-21
1374898,2014-03-25
1374898,2014-03-28
1374898,2014-03-29
1374898,2014-03-31
1374898,2014-04-10
1374898,2014-04-19
1374898,2014-04-21
1374898,2014-04-24
1374898,2014-04-30
1374898,2014-05-09
1374898,2014-05-12
1374898,2014-05-19
1374898,2014-05-25
1374898,2014-05-27
1374898,2014-06-07
1374898,2014-06-10
1374898,2014-06-18
1374898,2014-07-15
1374898,2014-07-18
1374898,2014-07-20
1374898,2014-07-26
1374898,2014-07-28
1374898,2014-07-29
1374898,2014-08-02
1374898,2014-08-19
1374898,2014-08-20
1374898,2014-08-24
1374898,2014-08-25
1374898,2014-09-02
1374898,2014-09-04
1374898,2014-09-22
1374898,2014-09-25
1374898,2014-09-28
1374898,2014-09-29
1374898,2014-10-05
1374898,2014-10-06
1374898,2014-10-09
1374898,2014-10-13
1374898,2014-10-21
1374898,2014-10-22
1374898,2014-10-24
1374898,2014-10-26
1374898,2014-10-27
1374898,2014-11-02
1374898,2014-11-05
1374898,2014-11-11
1374898,2014-11-15
1374898,2014-11-26
1374898,2014-11-30
1374898,2014-12-06
1374898,2014-12-08
1374898,2014-12-15
1374898,2014-12-20
1374898,2014-12-22
1374898,2014-12-29
1374898,2015-01-02
1374898,2015-01-07
1374898,2015-01-15
1374898,2015-01-18
1374898,2015-01-19
1374898,2015-01-21
1374898,2015-01-26
1374898,2015-01-30
1374898,2015-02-01
1374898,2015-02-02
1374898,2015-02-09
1374898,2015-02-10
1374898,2015-03-08
1374898,2015-03-14
1374898,2015-03-17
1374898,2015-03-22
1374898,2015-03-29
1374898,2015-03-31
1374898,2015-04-02
1374898,2015-04-06
1374898,2015-04-10
1374898,2015-04-13
1374898,2015-04-16
1374898,2015-04-24
1374898,2015-04-27
1374898,2015-05-03
1374898,2015-05-06
1374898,2015-05-10
1374898,2015-05-12
1374898,2015-05-13
1374898,2015-05-19
1374898,2015-05-21
1374898,2015-05-26
1374898,2015-06-03
1374898,2015-06-07
1374898,2015-06-09
1374898,2015-06-13
1374898,2015-06-16
1374898,2015-07-22
1374898,2015-07-26
1374898,2015-07-31
1374898,2015-08-05
1374898,2015-08-08
1374898,2015-08-11
1374898,2015-08-19
1374898,2015-08-30
1374898,2015-09-01
1374898,2015-09-03
1374898,2015-09-14
1374898,2015-09-22
1374898,2015-09-28
1374898,2015-10-04
1374898,2015-10-06
1374898,2015-10-14
1374898,2015-10-16
1374898,2015-10-21
1374898,2015-10-26
1374898,2015-11-02
1374898,2015-11-10
1374898,2015-11-16
1374898,2015-11-25
1374898,2015-11-28
1374898,2015-12-01
1374898,2015-12-07
1374898,2015-12-13
1374898,2015-12-20
1374898,2015-12-29
1374898,2016-01-03
1374898,2016-01-22
1374898,2016-01-25
1374898,2016-02-08
1374898,2016-02-14
1374898,2016-02-17
1374898,2016-02-24
1374898,2016-03-03
1374898,2016-03-08
1374898,2016-03-10
1374898,2016-03-16
1374898,2016-03-17
1374898,2016-03-20
1374898,2016-03-29
1374898,2016-04-06
1374898,2016-04-24
1374898,2016-04-27
1374898,2016-05-27
1374898,2016-05-31
1374898,2016-06-15
1374898,2016-06-18
1374898,2016-06-24
7047497,2015-08-10
8327993,2015-09-18
8327993,2015-09-20
8327993,2015-09-20
8327993,2015-11-01
8327993,2015-11-17
8327993,2015-11-20
8327993,2015-11-22
8327993,2015-11-27
8327993,2015-11-29
8327993,2015-12-09
8327993,2015-12-10
8327993,2015-12-14
8327993,2015-12-16
8327993,2015-12-17
8327993,2015-12-23
8327993,2015-12-28
8327993,2016-01-03
8327993,2016-01-07
8327993,2016-01-16
8327993,2016-01-18
8327993,2016-01-27
8327993,2016-01-31
8327993,2016-02-03
8327993,2016-05-04
8327993,2016-05-06
8327993,2016-05-10
8327993,2016-05-26
8327993,2016-05-31
8327993,2016-06-01
8327993,2016-06-08
8327993,2016-06-10
8327993,2016-06-11
8327993,2016-06-15
8327993,2016-06-18
8327993,2016-06-21
8327993,2016-06-23
8327993,2016-06-25
8327993,2016-06-27
8327993,2016-06-28
8327993,2016-06-30
346635,2013-02-12
346635,2013-07-08
346635,2013-08-18
10057572,2016-04-17
13802091,2016-07-04
5773979,2015-05-14
5773979,2015-05-28
5773979,2015-06-01
5773979,2015-06-29
5773979,2015-09-07
5773979,2015-10-20
5773979,2015-10-31
5773979,2015-11-13
5773979,2015-11-20
5773979,2015-12-10
5773979,2016-04-05
5773979,2016-04-13
5773979,2016-05-10
5773979,2016-05-31
5773979,2016-06-11
6938421,2015-07-06
6938421,2015-07-24
6938421,2015-07-31
6938421,2015-08-03
6938421,2015-08-14
6938421,2015-08-21
6938421,2015-08-22
6938421,2015-08-31
6938421,2015-09-05
6938421,2015-09-14
12813476,2016-05-31
12813476,2016-06-06
12813476,2016-06-18
12813476,2016-06-28
1000522,2014-05-28
1000522,2014-12-06
1000522,2015-05-20
1000522,2015-06-29
1000522,2015-08-24
1000522,2016-04-28
10058439,2016-02-13
10058439,2016-03-16
10058439,2016-04-06
10058439,2016-05-23
10058439,2016-05-31
1482943,2014-08-17
1482943,2014-08-25
1482943,2014-08-26
1482943,2014-08-28
1482943,2014-09-02
1482943,2014-09-23
1482943,2014-10-20
1482943,2014-11-11
1482943,2014-11-18
1482943,2014-11-23
1482943,2014-12-01
1482943,2014-12-10
1482943,2015-01-14
1482943,2015-01-20
1482943,2015-01-28
1482943,2015-02-06
1482943,2015-02-09
1482943,2015-02-24
1482943,2015-02-28
1482943,2015-03-14
1482943,2015-03-28
1482943,2015-03-31
1482943,2015-04-04
1482943,2015-04-18
1482943,2015-04-27
1482943,2015-05-05
1482943,2015-05-09
1482943,2015-05-12
1482943,2015-05-16
1482943,2015-06-03
1482943,2015-06-15
1482943,2015-06-19
1482943,2015-06-30
1482943,2015-07-06
1482943,2015-07-26
1482943,2015-08-03
1482943,2015-08-07
1482943,2015-08-13
1482943,2015-08-20
1482943,2015-08-25
1482943,2015-09-09
1482943,2015-09-27
1482943,2015-10-07
1482943,2015-10-19
1482943,2015-10-27
1482943,2015-10-30
1482943,2015-11-16
1482943,2015-11-25
1482943,2015-12-09
1482943,2015-12-14
1482943,2015-12-21
1482943,2015-12-24
1482943,2016-01-12
1482943,2016-01-16
1482943,2016-01-21
1482943,2016-02-08
1482943,2016-02-13
1482943,2016-02-16
1482943,2016-02-21
1482943,2016-02-27
1482943,2016-03-05
1482943,2016-03-18
1482943,2016-03-20
1482943,2016-03-24
1482943,2016-03-27
1482943,2016-04-01
1482943,2016-04-04
1482943,2016-04-11
1482943,2016-04-14
1482943,2016-04-29
1482943,2016-05-08
1482943,2016-05-22
1482943,2016-05-28
1482943,2016-06-05
1482943,2016-06-06
1482943,2016-06-09
1482943,2016-06-13
1482943,2016-06-14
1482943,2016-06-21
1482943,2016-06-23
6119361,2015-05-05
6119361,2015-05-12
6119361,2015-05-17
6119361,2015-05-26
6119361,2015-05-29
6119361,2015-06-14
6119361,2015-06-18
6119361,2015-06-22
6119361,2015-07-03
6119361,2015-07-12
6119361,2015-08-03
6119361,2015-08-16
6119361,2015-08-22
6119361,2015-08-24
6119361,2015-09-02
6119361,2015-09-05
6119361,2015-09-14
6119361,2015-09-17
6119361,2015-09-29
6119361,2015-10-11
6119361,2015-10-17
6119361,2015-10-25
6119361,2015-11-02
6119361,2015-11-08
6119361,2015-11-13
6119361,2015-12-16
6119361,2015-12-26
6119361,2016-01-11
6119361,2016-01-17
6119361,2016-02-08
6119361,2016-03-06
6119361,2016-03-12
6119361,2016-03-17
6119361,2016-04-01
6119361,2016-04-04
6119361,2016-04-18
6119361,2016-04-23
6119361,2016-04-25
6119361,2016-04-27
6119361,2016-05-01
6119361,2016-05-08
6119361,2016-05-24
6119361,2016-06-13
6119361,2016-06-17
6119361,2016-06-19
11721547,2016-03-18
11721547,2016-03-23
11721547,2016-03-25
11721547,2016-04-29
11721547,2016-05-08
11721547,2016-05-14
11721547,2016-05-16
11721547,2016-05-30
11721547,2016-06-03
11721547,2016-06-06
11721547,2016-06-10
11721547,2016-06-12
5478572,2015-05-16
5478572,2015-05-20
5478572,2015-05-25
5478572,2015-07-13
5478572,2015-07-15
5478572,2015-07-20
5478572,2015-07-23
5478572,2015-07-27
5478572,2015-09-27
5478572,2015-10-04
5478572,2015-10-08
5478572,2015-10-11
5478572,2015-10-22
5478572,2015-10-29
5478572,2015-11-01
5478572,2015-11-06
5478572,2015-11-11
5478572,2015-11-15
5478572,2015-11-19
5478572,2015-11-23
5478572,2015-12-01
5478572,2015-12-07
5478572,2015-12-13
5478572,2016-03-20
5478572,2016-03-24
5478572,2016-03-31
5478572,2016-04-04
5478572,2016-04-10
5478572,2016-04-17
5478572,2016-04-25
5478572,2016-05-03
5478572,2016-05-14
5478572,2016-05-16
5478572,2016-06-28
5478572,2016-06-30
1327858,2013-07-20
1327858,2013-07-24
1327858,2013-07-27
1327858,2013-08-13
1327858,2013-09-05
1327858,2013-11-12
1327858,2015-01-04
1327858,2015-01-22
1327858,2015-01-26
1327858,2015-02-10
1327858,2015-02-16
1327858,2015-02-18
1327858,2015-02-23
1327858,2015-03-02
1327858,2015-03-09
1327858,2015-03-17
1327858,2015-03-25
1327858,2015-03-28
1327858,2015-03-31
1327858,2015-04-03
1327858,2015-04-06
1327858,2015-04-12
1327858,2015-04-13
1327858,2015-04-19
1327858,2015-04-21
1327858,2015-04-26
1327858,2015-05-03
1327858,2015-05-04
1327858,2015-05-09
1327858,2015-05-10
1327858,2015-05-11
1327858,2015-05-16
1327858,2015-05-19
1327858,2015-05-25
1327858,2015-05-27
1327858,2015-06-04
1327858,2015-06-08
1327858,2015-06-09
1327858,2015-06-11
1327858,2015-06-13
1327858,2015-06-16
1327858,2015-06-22
1327858,2015-06-23
1327858,2015-06-24
1327858,2015-06-25
1327858,2015-06-27
1327858,2015-06-29
1327858,2015-07-01
1327858,2015-07-05
1327858,2015-07-06
1327858,2015-07-07
1327858,2015-07-17
1327858,2015-07-25
1327858,2015-08-01
1327858,2015-08-02
1327858,2015-08-07
1327858,2015-08-13
1327858,2015-08-25
1327858,2015-08-26
1327858,2015-08-28
1327858,2015-09-01
1327858,2015-09-07
1327858,2015-09-21
1327858,2015-09-28
1327858,2015-10-05
1327858,2015-10-11
1327858,2015-10-20
1327858,2015-10-28
1327858,2015-10-29
1327858,2015-11-01
1327858,2015-11-10
1327858,2015-11-15
1327858,2015-12-06
1327858,2015-12-27
1327858,2015-12-31
1327858,2016-01-01
1327858,2016-01-02
1327858,2016-01-15
1327858,2016-01-18
1327858,2016-02-01
1327858,2016-02-16
1327858,2016-02-28
1327858,2016-03-09
1327858,2016-03-09
1327858,2016-03-18
1327858,2016-03-20
1327858,2016-03-25
1327858,2016-03-26
1327858,2016-04-01
1327858,2016-04-06
1327858,2016-05-08
1327858,2016-05-14
1327858,2016-05-15
1327858,2016-05-18
1327858,2016-05-18
1327858,2016-05-20
1327858,2016-05-30
1327858,2016-06-05
1327858,2016-06-20
2150987,2014-03-04
2150987,2014-03-14
2150987,2014-04-07
2150987,2014-04-14
2150987,2014-04-20
2150987,2014-04-26
2150987,2014-05-05
2150987,2014-05-10
2150987,2014-05-12
2150987,2014-05-20
2150987,2014-06-16
2150987,2014-07-15
2150987,2014-07-29
2150987,2014-08-08
2150987,2014-08-15
2150987,2014-08-18
2150987,2014-09-07
2150987,2014-09-23
2150987,2014-10-13
2150987,2014-10-19
2150987,2014-11-09
2150987,2014-11-23
2150987,2014-12-01
2150987,2014-12-12
2150987,2014-12-26
2150987,2015-01-04
2150987,2015-01-18
2150987,2015-01-25
2150987,2015-02-01
2150987,2015-02-14
2150987,2015-02-18
2150987,2015-02-22
2150987,2015-03-08
2150987,2015-03-11
2150987,2015-03-16
2150987,2015-03-19
2150987,2015-03-23
2150987,2015-04-14
2150987,2015-04-20
2150987,2015-05-10
2150987,2015-05-20
2150987,2015-05-25
2150987,2015-05-31
2150987,2015-06-03
2150987,2015-06-07
2150987,2015-06-10
2150987,2015-06-13
2150987,2015-06-18
2150987,2015-06-23
2150987,2015-06-28
2150987,2015-07-07
2150987,2015-07-13
2150987,2015-07-19
2150987,2015-07-29
2150987,2015-08-04
2150987,2015-08-09
2150987,2015-08-13
2150987,2015-08-30
2150987,2015-09-12
2150987,2015-09-27
2150987,2015-10-06
2150987,2015-10-18
2150987,2015-10-22
2150987,2015-11-02
2150987,2015-11-08
2150987,2015-11-10
2150987,2015-11-18
2150987,2015-12-07
2150987,2015-12-14
2150987,2015-12-27
2150987,2015-12-31
2150987,2016-01-18
2150987,2016-02-09
2150987,2016-02-17
2150987,2016-02-22
2150987,2016-02-28
2150987,2016-03-20
2150987,2016-03-26
2150987,2016-05-15
2150987,2016-05-28
2150987,2016-06-01
2150987,2016-06-23
2150987,2016-06-26
13076830,2016-05-31
13076830,2016-06-14
13076830,2016-06-14
13076830,2016-06-27
13076830,2016-07-03
2494160,2014-03-23
2494160,2014-03-30
2494160,2014-04-05
2494160,2014-04-07
2494160,2014-04-18
2494160,2014-04-28
2494160,2014-05-05
2494160,2014-05-19
2494160,2014-05-27
2494160,2014-06-10
2494160,2014-07-14
2494160,2014-07-24
2494160,2014-08-01
2494160,2014-08-07
2494160,2014-08-11
2494160,2014-08-18
2494160,2014-09-22
2494160,2014-10-03
2494160,2014-10-13
2494160,2014-11-29
2494160,2014-12-17
2494160,2015-01-04
2494160,2015-01-17
2494160,2015-01-19
2494160,2015-01-26
2494160,2015-03-09
2494160,2015-03-13
2494160,2015-03-16
2494160,2015-03-22
2494160,2015-04-02
2494160,2015-04-06
2494160,2015-04-12
2494160,2015-04-19
2494160,2015-04-26
2494160,2015-05-01
2494160,2015-05-10
2494160,2015-05-20
2494160,2015-05-31
2494160,2015-06-07
2494160,2015-06-17
2494160,2015-06-23
2494160,2015-06-29
2494160,2015-07-06
2494160,2015-07-19
2494160,2015-07-21
2494160,2015-07-31
2494160,2015-08-07
2494160,2015-08-19
2494160,2015-08-31
2494160,2015-09-07
2494160,2015-09-13
2494160,2015-09-27
2494160,2015-10-05
2494160,2015-10-11
2494160,2015-10-16
2494160,2015-10-18
2494160,2015-11-02
2494160,2015-11-08
2494160,2015-11-28
2494160,2015-12-20
2494160,2015-12-30
2494160,2016-02-03
2494160,2016-02-14
2494160,2016-02-17
2494160,2016-02-28
2494160,2016-03-02
2494160,2016-03-13
2494160,2016-03-17
2494160,2016-03-20
2494160,2016-03-29
2494160,2016-04-01
2494160,2016-04-07
2494160,2016-04-10
2494160,2016-04-20
2494160,2016-04-24
2494160,2016-05-01
2494160,2016-05-12
2494160,2016-05-15
2494160,2016-05-22
2494160,2016-05-26
2494160,2016-06-03
2494160,2016-06-07
12849279,2016-06-27
9577168,2015-12-13
9577168,2015-12-21
172519,2011-07-25
172519,2011-09-05
172519,2011-10-27
172519,2012-02-05
172519,2012-04-02
172519,2012-04-25
172519,2012-04-30
172519,2012-06-05
172519,2012-07-01
172519,2012-07-16
172519,2012-07-21
172519,2012-08-25
172519,2012-09-03
172519,2012-12-27
172519,2013-01-13
172519,2013-07-07
172519,2013-07-19
172519,2013-09-04
172519,2013-11-14
172519,2014-02-03
172519,2014-02-25
172519,2014-05-04
172519,2014-08-12
172519,2014-08-14
172519,2015-01-06
172519,2015-03-29
172519,2015-06-22
172519,2015-07-06
172519,2015-08-09
172519,2015-08-11
172519,2015-08-18
172519,2015-08-31
172519,2016-02-19
172519,2016-02-23
172519,2016-04-04
172519,2016-04-30
172519,2016-05-21
172519,2016-05-24
172519,2016-06-07
7989864,2015-11-29
7989864,2015-12-07
7989864,2015-12-19
7989864,2015-12-20
7989864,2015-12-28
7989864,2015-12-31
7989864,2016-01-02
7989864,2016-01-07
7989864,2016-01-12
7989864,2016-01-26
7989864,2016-02-09
7989864,2016-02-13
7989864,2016-02-23
7989864,2016-02-24
7989864,2016-03-08
7989864,2016-03-12
7989864,2016-03-27
7989864,2016-04-10
7989864,2016-04-19
7989864,2016-04-22
7989864,2016-04-25
7989864,2016-05-14
7989864,2016-05-25
12263584,2016-05-29
12263584,2016-06-02
12263584,2016-06-05
12263584,2016-06-12
12263584,2016-06-24
12263584,2016-07-04
4423720,2015-01-01
4423720,2015-01-17
4423720,2015-02-16
4423720,2015-02-20
4423720,2015-03-08
4423720,2015-03-21
4423720,2015-03-24
4423720,2015-03-30
4423720,2015-04-27
4423720,2015-05-21
4423720,2015-09-07
4423720,2015-09-14
4423720,2016-04-20
5797674,2015-05-08
5797674,2015-06-28
5797674,2015-07-11
5797674,2015-07-29
5797674,2015-08-09
5797674,2015-08-17
5797674,2015-09-12
5797674,2015-10-05
5797674,2015-10-12
5797674,2015-10-31
5797674,2015-11-29
5797674,2016-01-01
5797674,2016-01-12
5797674,2016-01-20
5797674,2016-01-25
5797674,2016-02-09
5797674,2016-02-15
5797674,2016-02-21
5797674,2016-03-17
5797674,2016-03-20
5797674,2016-03-25
5797674,2016-04-05
5797674,2016-05-08
5797674,2016-05-16
5797674,2016-05-30
5797674,2016-06-05
5797674,2016-06-08
5797674,2016-06-13
5797674,2016-06-15
11779957,2016-03-19
11779957,2016-03-23
11779957,2016-03-25
11779957,2016-05-31
8713570,2015-12-30
8713570,2016-01-03
8713570,2016-03-28
11274544,2016-02-29
11274544,2016-04-01
11274544,2016-04-05
11274544,2016-05-02
11274544,2016-05-05
11274544,2016-05-14
11274544,2016-05-19
11274544,2016-05-23
11274544,2016-05-25
11274544,2016-05-30
11274544,2016-06-02
11274544,2016-06-18
10492539,2016-01-17
10492539,2016-02-28
10492539,2016-05-08
10492539,2016-05-16
10492539,2016-06-01
10492539,2016-06-26
13623358,2016-06-26
13623358,2016-06-26
13623358,2016-06-29
13623358,2016-06-30
13623358,2016-07-04
1462213,2013-09-05
1462213,2013-09-08
1462213,2013-09-27
1462213,2013-11-12
1462213,2013-11-18
1462213,2014-01-03
1462213,2014-02-17
1462213,2014-02-21
1462213,2014-03-12
1462213,2014-03-18
1462213,2014-05-23
1462213,2014-06-11
1462213,2014-06-23
1462213,2014-06-29
1462213,2014-08-05
1462213,2014-08-09
1462213,2014-09-07
1462213,2014-09-15
1462213,2014-09-29
1462213,2014-10-10
1462213,2014-11-11
1462213,2014-12-08
1462213,2014-12-16
1462213,2015-01-02
1462213,2015-01-22
1462213,2015-02-02
1462213,2015-03-02
1462213,2015-03-06
1462213,2015-03-20
1462213,2015-04-19
1462213,2015-05-03
1462213,2015-05-26
1462213,2015-06-14
1462213,2015-06-23
1462213,2015-08-04
1462213,2015-09-04
1462213,2015-09-15
1462213,2015-09-26
1462213,2015-10-20
1462213,2015-10-24
1462213,2015-11-08
1462213,2015-11-14
1462213,2015-12-07
1462213,2016-01-03
1462213,2016-01-29
1462213,2016-02-26
1462213,2016-03-01
1462213,2016-03-09
1462213,2016-03-15
1462213,2016-03-24
1462213,2016-03-30
1462213,2016-04-04
1462213,2016-05-02
1462213,2016-05-10
1462213,2016-05-22
1462213,2016-06-06
1462213,2016-06-12
3479904,2014-08-12
3479904,2014-08-19
3479904,2014-08-26
3479904,2014-09-02
3479904,2014-10-21
3479904,2014-12-23
3479904,2014-12-29
3479904,2015-03-17
3479904,2015-05-26
3479904,2015-07-06
3479904,2015-08-24
3479904,2015-09-08
3479904,2015-10-13
3479904,2015-11-15
3479904,2015-11-29
3479904,2015-12-08
3479904,2016-01-06
3479904,2016-02-13
3479904,2016-03-15
3479904,2016-03-22
3479904,2016-04-18
3479904,2016-04-23
3479904,2016-05-16
3479904,2016-05-30
3479904,2016-06-07
3479904,2016-06-27
2730356,2014-06-09
2730356,2014-06-16
2730356,2014-06-30
2730356,2014-07-13
2730356,2014-07-16
2730356,2014-07-18
2730356,2014-07-23
2730356,2014-07-26
2730356,2014-07-28
2730356,2014-08-01
2730356,2014-08-06
2730356,2014-08-08
2730356,2014-08-13
2730356,2014-08-21
2730356,2014-08-23
2730356,2014-09-02
2730356,2014-09-09
2730356,2014-09-29
2730356,2014-10-23
2730356,2014-11-12
2730356,2014-12-30
2730356,2015-01-20
2730356,2015-03-02
2730356,2015-03-15
2730356,2015-03-17
2730356,2015-03-26
2730356,2015-03-28
2730356,2015-03-29
2730356,2015-04-13
2730356,2015-04-17
2730356,2015-04-26
2730356,2015-04-27
2730356,2015-04-30
2730356,2015-05-04
2730356,2015-05-10
2730356,2015-05-26
2730356,2015-06-01
2730356,2015-06-17
2730356,2015-06-19
2730356,2015-06-24
2730356,2015-06-29
2730356,2015-07-02
2730356,2015-07-04
2730356,2015-07-11
2730356,2015-07-19
2730356,2015-07-24
2730356,2015-07-29
2730356,2015-08-03
2730356,2015-08-10
2730356,2015-08-13
2730356,2015-08-17
2730356,2015-08-21
2730356,2015-08-31
2730356,2015-09-05
2730356,2015-09-06
2730356,2015-09-08
2730356,2015-09-12
2730356,2015-09-19
2730356,2015-10-01
2730356,2015-10-05
2730356,2015-11-17
2730356,2015-11-25
2730356,2015-11-28
2730356,2015-11-29
2730356,2015-12-08
2730356,2015-12-23
2730356,2016-01-01
2730356,2016-01-05
2730356,2016-01-14
2730356,2016-01-16
2730356,2016-01-29
2730356,2016-02-02
2730356,2016-02-08
2730356,2016-02-15
2730356,2016-02-18
2730356,2016-02-21
2730356,2016-02-23
2730356,2016-03-16
2730356,2016-03-24
2730356,2016-03-28
2730356,2016-03-31
2730356,2016-04-02
2730356,2016-04-11
2730356,2016-04-17
2730356,2016-04-20
2730356,2016-04-26
2730356,2016-05-08
2730356,2016-05-11
2730356,2016-05-14
2730356,2016-05-18
2730356,2016-05-22
2730356,2016-05-27
2730356,2016-05-29
2730356,2016-05-30
2730356,2016-05-30
2730356,2016-06-05
2730356,2016-06-10
2730356,2016-06-12
2730356,2016-06-14
2730356,2016-06-15
2730356,2016-06-26
2730356,2016-07-01
2730356,2016-07-02
13080544,2016-05-21
13080544,2016-06-05
13080544,2016-06-12
13080544,2016-06-14
13080544,2016-06-20
13080544,2016-06-26
13080544,2016-07-04
13080544,2016-07-05
1077411,2013-07-28
1077411,2014-07-20
1077411,2014-07-28
1077411,2014-08-18
1077411,2015-07-08
1077411,2015-07-14
1077411,2015-08-07
1077411,2015-08-16
11433059,2016-04-06
11433059,2016-05-23
11433059,2016-07-06
3931160,2014-09-01
3931160,2014-09-02
3931160,2014-09-11
3931160,2014-09-14
3931160,2014-09-15
3931160,2014-09-22
3931160,2014-09-25
3931160,2014-09-29
3931160,2014-10-02
3931160,2014-10-06
3931160,2014-10-12
3931160,2014-10-19
3931160,2014-10-20
3931160,2014-10-27
3931160,2014-11-01
3931160,2014-11-02
3931160,2014-11-03
3931160,2014-11-04
3931160,2014-11-08
3931160,2014-11-14
3931160,2014-11-17
3931160,2014-11-20
3931160,2014-11-25
3931160,2014-11-30
3931160,2014-12-01
3931160,2014-12-06
3931160,2014-12-12
3931160,2014-12-15
3931160,2014-12-30
3931160,2015-01-04
3931160,2015-01-19
3931160,2015-01-26
3931160,2015-01-28
3931160,2015-01-30
3931160,2015-02-03
3931160,2015-02-06
3931160,2015-02-09
3931160,2015-02-18
3931160,2015-02-20
3931160,2015-02-23
3931160,2015-02-27
3931160,2015-03-02
3931160,2015-03-13
3931160,2015-03-20
3931160,2015-03-30
3931160,2015-04-02
3931160,2015-04-12
3931160,2015-04-16
3931160,2015-04-25
3931160,2015-04-29
3931160,2015-05-03
3931160,2015-05-05
3931160,2015-05-09
3931160,2015-05-12
3931160,2015-05-16
3931160,2015-05-19
3931160,2015-05-22
3931160,2015-05-27
3931160,2015-06-01
3931160,2015-06-09
3931160,2015-06-14
3931160,2015-06-15
3931160,2015-06-19
3931160,2015-06-22
3931160,2015-06-26
3931160,2015-06-28
3931160,2015-06-29
3931160,2015-06-30
3931160,2015-07-08
3931160,2015-07-14
3931160,2015-07-20
3931160,2015-07-23
3931160,2015-07-27
3931160,2015-08-01
3931160,2015-08-11
3931160,2015-08-18
3931160,2015-08-22
3931160,2015-08-24
3931160,2015-08-31
3931160,2015-09-08
3931160,2015-09-14
3931160,2015-09-21
3931160,2015-09-23
3931160,2015-09-27
3931160,2015-10-05
3931160,2015-10-11
3931160,2015-10-13
3931160,2015-10-20
3931160,2015-11-02
3931160,2015-11-05
3931160,2015-11-09
3931160,2015-11-15
3931160,2015-11-17
3931160,2015-11-28
3931160,2015-12-01
3931160,2015-12-12
3931160,2015-12-17
3931160,2015-12-20
3931160,2015-12-28
3931160,2015-12-31
3931160,2016-01-09
3931160,2016-01-11
3931160,2016-01-23
3931160,2016-01-30
3931160,2016-02-05
3931160,2016-02-08
3931160,2016-02-14
3931160,2016-02-15
3931160,2016-02-21
3931160,2016-02-23
3931160,2016-02-27
3931160,2016-03-02
3931160,2016-03-08
3931160,2016-03-20
3931160,2016-03-21
3931160,2016-03-25
3931160,2016-03-26
3931160,2016-03-26
3931160,2016-03-30
3931160,2016-04-02
3931160,2016-04-06
3931160,2016-04-06
3931160,2016-04-11
3931160,2016-04-12
3931160,2016-04-17
3931160,2016-04-28
3931160,2016-04-30
3931160,2016-05-01
3931160,2016-05-13
3931160,2016-05-15
3931160,2016-05-21
3931160,2016-05-24
3931160,2016-05-27
3931160,2016-05-29
3931160,2016-05-30
3931160,2016-06-01
3931160,2016-06-05
3931160,2016-06-11
3931160,2016-06-12
3931160,2016-06-14
3931160,2016-06-17
3931160,2016-06-20
3931160,2016-06-26
3931160,2016-07-01
3931160,2016-07-04
39516,2010-07-20
39516,2010-08-28
39516,2010-10-15
39516,2010-10-24
39516,2011-01-08
39516,2011-01-29
39516,2011-04-10
39516,2011-04-12
39516,2011-04-25
39516,2011-05-04
39516,2011-05-20
39516,2011-06-26
39516,2011-06-28
39516,2011-07-05
39516,2011-07-11
39516,2011-07-16
39516,2011-07-21
39516,2011-07-25
39516,2011-07-28
39516,2011-08-03
39516,2011-08-13
39516,2011-08-18
39516,2011-08-21
39516,2011-08-27
39516,2011-08-30
39516,2011-09-05
39516,2011-09-19
39516,2011-09-27
39516,2011-10-05
39516,2011-10-18
